Id,SalePrice
1574,126780.85740312135
1575,218842.48129964585
1576,241180.2050980542
1577,182340.71280619502
1578,146782.58543227648
1579,144079.64306833016
1580,196992.88303940618
1581,146623.33882571972
1582,127600.43722632747
1583,304820.33303892624
1584,224065.05352930684
1585,139735.82462192932
1586,77460.9776059706
1587,105108.24297773007
1588,144386.18947444393
1589,101667.16589422713
1590,142299.89380934142
1591,96644.4656273101
1592,120337.52290787043
1593,130811.64816458087
1594,132023.1101763832
1595,114706.66646264668
1596,224635.44861148702
1597,182847.0873166155
1598,207148.454049056
1599,176544.6951177697
1600,165732.5592884169
1601,70738.41820553255
1602,116252.50121792204
1603,74610.86000697651
1604,253417.5341536482
1605,253559.3584152565
1606,172247.60910041686
1607,187971.7509262791
1608,210599.38988216213
1609,184645.56817794047
1610,144458.7220962706
1611,142566.89674789828
1612,171196.89899158696
1613,167247.01741900586
1614,124202.68540634851
1615,95159.93006469999
1616,87154.97659444161
1617,99952.57918628327
1618,128246.27859903302
1619,137500.6852467261
1620,170814.26940863088
1621,141335.86814952863
1622,135719.4926331909
1623,265085.7848035073
1624,209263.10108652659
1625,123568.65041583843
1626,173267.69425264845
1627,187214.16909311205
1628,283518.08625514427
1629,178285.1061583144
1630,351292.9842196888
1631,215771.63978876054
1632,232110.2723538517
1633,170734.50213814212
1634,183657.64890105734
1635,174509.82833969704
1636,161522.51996010734
1637,189478.39709383048
1638,189886.471204195
1639,187361.5193917833
1640,252413.86807901922
1641,183977.17133043872
1642,229953.80551419448
1643,221161.9470276183
1644,228062.8863032715
1645,195105.1284842956
1646,163369.34137109772
1647,166165.57579339403
1648,131934.77507492987
1649,135389.2529366983
1650,115951.44746817059
1651,124213.7107030284
1652,109075.46026706081
1653,111183.4269630852
1654,152964.94607420027
1655,148033.3969389773
1656,149242.64277578835
1657,153565.04691730306
1658,153445.34323117946
1659,134486.14741171576
1660,156912.2238194569
1661,419097.9486253908
1662,402210.1514571256
1663,361208.2069063595
1664,524680.7766932659
1665,300342.7504001055
1666,318575.7371761404
1667,358921.01737101295
1668,326089.3492834261
1669,296861.1832328249
1670,333177.4063257032
1671,247663.06851945308
1672,431090.4626109817
1673,279488.4647019239
1674,244035.04325559278
1675,187736.3980052994
1676,188091.78147571665
1677,208469.56245938278
1678,466549.19398216024
1679,364319.0480376375
1680,316824.6795694995
1681,246755.67966622137
1682,294973.46118035115
1683,192435.37079844266
1684,182160.34441330523
1685,174364.60714104463
1686,178614.57685724695
1687,174989.3799014906
1688,193881.22266848438
1689,196329.75466654912
1690,197181.5999007421
1691,187609.26745670484
1692,262260.5780603718
1693,167908.87152992867
1694,181049.5237762888
1695,170921.94885041198
1696,264301.1969810935
1697,175660.48270005253
1698,336158.97804290266
1699,289008.08053855924
1700,237333.28251710904
1701,262650.6493188463
1702,240989.4200715364
1703,239570.06128130207
1704,273779.882060595
1705,227358.97623439075
1706,248834.05089451905
1707,203689.75257873937
1708,193271.14569015606
1709,260488.4640697797
1710,216537.96334790208
1711,260047.15756575274
1712,250095.10292176492
1713,260468.85692239797
1714,213433.87123720284
1715,199715.30469650892
1716,182322.6073297635
1717,176957.62478184132
1718,138653.56655171173
1719,202583.47628014558
1720,240237.8771425219
1721,169767.89164861463
1722,125931.01553408694
1723,154697.19150980955
1724,211258.5059777315
1725,234015.6939483811
1726,183941.21559768188
1727,157829.74817675925
1728,180046.31667548566
1729,161527.00687487106
1730,169709.88653057392
1731,121874.97340909611
1732,128778.47884103293
1733,117642.79946864238
1734,121344.8424232851
1735,134551.26492626258
1736,113046.36053554752
1737,315855.2006988962
1738,232129.5681512044
1739,275013.92696796096
1740,203675.12948859544
1741,182667.2895365181
1742,167836.84250316254
1743,177796.67896144625
1744,296759.10940793966
1745,201217.065325843
1746,212382.1025852571
1747,214838.06375498362
1748,225923.50667195962
1749,147167.6811854057
1750,136527.61803134708
1751,249222.0685479412
1752,120927.1969930739
1753,149203.42119748492
1754,198615.44806142963
1755,164332.6144198396
1756,123727.536359807
1757,119350.29483922815
1758,144608.182641507
1759,157353.3451809386
1760,160033.42568291476
1761,146399.15033826025
1762,172463.66517863548
1763,178564.18035561417
1764,115234.53324276472
1765,175863.23483916154
1766,185977.8674667504
1767,219314.7036534334
1768,136512.53588798866
1769,173418.47584160478
1770,149063.0497385883
1771,121907.60431547918
1772,132815.44119254206
1773,122353.88642810896
1774,154714.68665659468
1775,137836.19973756967
1776,122582.8929561581
1777,111862.76183865621
1778,140753.87522789763
1779,113691.97532186973
1780,181276.37899879314
1781,125797.10397500152
1782,92818.0863985749
1783,145289.44921006146
1784,106620.42836579886
1785,123822.48466789436
1786,151363.25028483098
1787,177148.57052125313
1788,67853.30157503439
1789,107447.95228422027
1790,84714.46263848488
1791,201541.42138199552
1792,155642.12500662837
1793,141286.5526812577
1794,159889.96671664744
1795,132831.95124543813
1796,129584.37805130651
1797,123632.08165526309
1798,121700.3827716055
1799,112546.74254771454
1800,123541.32608296987
1801,123330.84268085602
1802,146513.1426803889
1803,156140.7134517819
1804,140281.14600301758
1805,141876.04131788507
1806,134028.53394156595
1807,132365.97226732882
1808,120523.11477509387
1809,113481.04728148537
1810,131181.7007118982
1811,90471.09866311314
1812,93927.306230177
1813,119990.87403459771
1814,93517.13492008831
1815,62583.85180411095
1816,101453.62546668728
1817,106057.7974665514
1818,140543.44027746315
1819,137716.6565496253
1820,63387.22105573203
1821,123690.79948784065
1822,151295.31990881576
1823,48258.72744457693
1824,129519.46007573063
1825,134923.83132214576
1826,100532.23811213097
1827,101926.97846762338
1828,125199.73496460581
1829,132372.0737614912
1830,140412.73037346627
1831,150749.50854116838
1832,92135.38331697077
1833,137638.26675189787
1834,127392.22512795492
1835,120374.64360667103
1836,131374.84129691808
1837,86432.85604795927
1838,121590.3780606257
1839,109895.69614991875
1840,135879.75853624
1841,136821.85464824614
1842,96391.67656748177
1843,129078.79217417487
1844,144537.061230984
1845,141927.81133949198
1846,152531.44502513565
1847,155931.1826686859
1848,59925.53947740721
1849,111081.52530962015
1850,118776.56259876533
1851,151302.6582896632
1852,125451.12717723935
1853,126056.5622255927
1854,168582.79543380925
1855,150470.8645802383
1856,220317.96233730114
1857,150111.08224004073
1858,151391.9212381505
1859,127923.20292074911
1860,153133.58149179086
1861,127252.92243733347
1862,322061.9571621424
1863,314252.86326672125
1864,314269.09973059455
1865,335638.48679054703
1866,325936.7124366732
1867,235030.8785096917
1868,283487.4941436846
1869,207233.56092863128
1870,225150.71374252834
1871,251010.9417093707
1872,172367.35311822876
1873,222469.7968325158
1874,148659.654410788
1875,199540.52585377055
1876,196165.26473394607
1877,210064.88832320413
1878,206254.00279368422
1879,124817.67908395933
1880,137159.70000659887
1881,246451.28859906233
1882,246626.52355633283
1883,192740.0378884146
1884,205055.44140248594
1885,239509.90272431177
1886,283718.57988968416
1887,211615.18553751177
1888,271462.9731060199
1889,168685.3537919442
1890,117461.26464587548
1891,136997.27240923757
1892,101423.36544130211
1893,126858.15138348825
1894,125810.17459842382
1895,137715.72083860816
1896,128762.07952003319
1897,118037.54400149445
1898,124369.24643645437
1899,162939.41464984894
1900,160959.05563045584
1901,159131.24153106764
1902,145432.48587326557
1903,217650.58785160276
1904,142571.43534313183
1905,185629.28658231307
1906,138602.0723506141
1907,202356.43190035308
1908,124197.21077794323
1909,143041.31511630316
1910,131578.82096501614
1911,204555.7761177698
1912,320587.5508706995
1913,142238.31610151858
1914,63629.59317996916
1915,276975.28349723446
1916,68090.14749846699
1917,253537.30625481773
1918,147355.70467618754
1919,178478.82151037492
1920,159419.86107905806
1921,368331.686999056
1922,306303.99931041826
1923,224654.75558309694
1924,217521.38845136273
1925,199408.92719945952
1926,368753.23063712846
1927,130912.43413046902
1928,157682.4773331182
1929,125456.90964236464
1930,137124.83852397956
1931,147145.4717421487
1932,140254.01715299068
1933,175376.962240048
1934,182979.2503156189
1935,165847.52419975697
1936,186554.08396461373
1937,176045.58111150668
1938,162181.62232107596
1939,244825.3113335084
1940,190395.07827189332
1941,174612.55750353154
1942,176462.04182139787
1943,205625.56266622894
1944,322628.47376992553
1945,354314.12807444605
1946,148264.32052299264
1947,169993.80062984902
1948,166794.67050992235
1949,236239.9309261351
1950,186243.5003670761
1951,249545.09961514882
1952,214240.65861853975
1953,165166.90996773436
1954,193195.28724402195
1955,134276.76486075987
1956,334794.10362712113
1957,162441.37759654346
1958,295999.4944136434
1959,145133.9505145687
1960,111938.42447354349
1961,121846.03151993908
1962,108538.38169015285
1963,114226.23206860336
1964,109244.05591609117
1965,149819.31845486397
1966,147069.81259149162
1967,276120.85573583574
1968,402035.8256967891
1969,359629.25155456195
1970,413940.82049150503
1971,476617.69076265144
1972,366615.0284472616
1973,257986.1385041853
1974,317977.6681041609
1975,506020.4787549503
1976,264676.5685281611
1977,345078.4179054613
1978,343498.7177578266
1979,314514.2796131134
1980,194076.7431030442
1981,335775.4435073678
1982,219835.6346174777
1983,206789.28873671446
1984,179071.2542870009
1985,228747.68428979552
1986,210168.8768032655
1987,194534.77138743323
1988,174769.8270598706
1989,196161.40373342193
1990,209997.96855690048
1991,219657.8040998955
1992,214216.312542749
1993,178124.44627900075
1994,235493.26553045938
1995,188161.98860254028
1996,243063.0923491045
1997,303837.0110943376
1998,305467.4017689734
1999,253328.29555789696
2000,300775.60120637
2001,250279.75978375666
2002,235129.90345007007
2003,250465.7150678349
2004,270397.1712396787
2005,225150.6644290393
2006,211882.3893651029
2007,243820.06749369053
2008,197550.39570865448
2009,185835.3898448075
2010,192299.2151667317
2011,142361.04235788897
2012,174937.29510035945
2013,174435.41340147544
2014,181405.54259113557
2015,196818.9139191269
2016,187083.96778786805
2017,190524.50893929845
2018,123365.88775111042
2019,139399.66643424545
2020,108014.33715079754
2021,107965.36872329138
2022,173823.64762090065
2023,144631.59085991103
2024,252003.1787619688
2025,349704.3482164537
2026,173651.33489729272
2027,155562.26204095772
2028,162454.75061443014
2029,160535.47933407754
2030,262051.46746140573
2031,236682.02481123104
2032,252908.2499544121
2033,255182.04100255715
2034,172179.703557821
2035,212688.62904409182
2036,199611.49104897268
2037,202948.05953296236
2038,317197.4751288104
2039,212565.49442164585
2040,305976.2155483567
2041,271715.35266603983
2042,203480.0056187646
2043,170644.42752056048
2044,182538.28324222565
2045,207976.1716209438
2046,149429.99419974166
2047,144352.26768375095
2048,140812.1907674648
2049,151700.69798926258
2050,176990.61356760393
2051,106719.21226418008
2052,125082.13295825227
2053,143626.94191170836
2054,98286.28269343852
2055,150337.47408610268
2056,143097.6942631273
2057,117300.16206046566
2058,205677.1452267468
2059,131452.72714991216
2060,163077.1862830235
2061,180081.06090994974
2062,126398.56781098367
2063,115689.00109203989
2064,132876.45819327157
2065,115919.93087634155
2066,166769.87215548253
2067,113126.27724917812
2068,152406.0716364405
2069,89828.47649204043
2070,119550.63933076034
2071,104166.77036399709
2072,155314.87475344818
2073,135037.71069038342
2074,187299.2431905831
2075,148506.5986914183
2076,121358.63089206943
2077,140410.2547155001
2078,122328.71631149045
2079,139340.33741818822
2080,124835.5713209803
2081,131639.03023592275
2082,119892.63557535074
2083,142840.93467734553
2084,113036.9412733613
2085,119747.23110010926
2086,113836.60320089829
2087,127158.75424059344
2088,104996.57135237315
2089,88293.41248911753
2090,127707.48709101629
2091,100313.27456450544
2092,119990.58481280098
2093,116574.50461528648
2094,119587.66479571103
2095,142690.2885342208
2096,87660.00010633183
2097,101913.53383786253
2098,143905.92876869804
2099,62215.33433492775
2100,72802.03705288153
2101,111852.62184694214
2102,134361.72660588627
2103,103677.0514308989
2104,142409.0881861326
2105,120542.60593347778
2106,68482.22801042939
2107,191870.8423362292
2108,111598.71212354096
2109,107192.97195572586
2110,130252.52146481843
2111,135884.17773588272
2112,134552.13695511836
2113,120184.40354657845
2114,123806.96176853002
2115,152873.9623860987
2116,119512.41772574268
2117,144583.97345536717
2118,122912.11093560346
2119,113737.95224063665
2120,115948.24900623753
2121,86095.79120480147
2122,103648.19683271735
2123,88910.64153972975
2124,159934.82191986122
2125,129809.8776322168
2126,150715.7339966589
2127,152412.9591238949
2128,128870.78723143763
2129,105853.41769102558
2130,124677.38777456351
2131,153782.65024075255
2132,114583.4175045942
2133,124291.34956721394
2134,123912.75084559542
2135,104330.31013172229
2136,74803.4470843206
2137,107277.38943908515
2138,128241.32312969162
2139,153440.79501784782
2140,140742.2464491689
2141,161174.97270700338
2142,121384.23332040668
2143,142016.58935047613
2144,125540.67153943596
2145,139400.61755370814
2146,167502.02214703974
2147,144553.90208623259
2148,139668.56878702546
2149,153360.54289376404
2150,212218.27059680555
2151,131540.5728299768
2152,165132.69385207738
2153,161533.63362495456
2154,104120.3029132798
2155,143423.3629156608
2156,258874.87099869674
2157,227944.25210457292
2158,227452.86825150636
2159,209162.6990571956
2160,185720.57093463498
2161,244887.95481704507
2162,412465.9648931329
2163,331554.6311348065
2164,249150.82485565235
2165,186228.7702835557
2166,154058.67498329352
2167,219502.3145856314
2168,188501.7946497896
2169,194351.52680694184
2170,214624.74834629195
2171,148676.57066096878
2172,133478.96451929037
2173,156280.4476478478
2174,229671.3716336081
2175,295043.83802494773
2176,302897.4839859019
2177,238782.97586439922
2178,217321.59651034826
2179,140003.17054873228
2180,212352.17741998547
2181,191385.47755651275
2182,221612.19418262845
2183,190181.30000258464
2184,119757.87435111949
2185,130126.44904302574
2186,153751.70023197794
2187,157449.9769238713
2188,161949.15497651458
2189,276274.77309573174
2190,84348.10400372016
2191,83271.19757045063
2192,87663.48272392568
2193,115859.11641948721
2194,105517.5836790219
2195,105944.66281090323
2196,103953.59660000933
2197,119241.1408437907
2198,160213.73622622123
2199,170382.41681021362
2200,149315.67312550946
2201,149104.4472370415
2202,207033.12722410937
2203,147721.47776231603
2204,167144.14889550765
2205,121547.10522466144
2206,137134.34653791224
2207,212190.27275499166
2208,254880.06105763468
2209,211731.60466583222
2210,128464.16158601093
2211,121318.62965799318
2212,124103.2751747837
2213,101103.96200991255
2214,129918.15127265683
2215,104906.31667170032
2216,138739.1235191311
2217,68718.32701534947
2218,72719.3032569372
2219,72743.55414491761
2220,70944.46108487157
2221,278070.4074680897
2222,251993.38829615476
2223,265898.0265000174
2224,218728.4508389141
2225,129700.2415550957
2226,178827.2379806054
2227,196019.771011847
2228,260478.36982266518
2229,246879.58056015815
2230,143991.08652609217
2231,206917.29892578968
2232,175951.7668848226
2233,177025.0379374474
2234,236807.27782869275
2235,212998.30503950707
2236,257893.83070606538
2237,312475.1679864002
2238,207728.97555983756
2239,119074.67140838876
2240,156275.46928793952
2241,142324.05229983924
2242,124493.35532143527
2243,129851.60907840228
2244,105696.80897647284
2245,104292.38464263477
2246,139543.5483896331
2247,121282.2919652326
2248,128678.65875602006
2249,126262.49523627925
2250,132379.44440587118
2251,115251.3182944671
2252,181363.77023365436
2253,153473.20420518765
2254,169894.45336030994
2255,183385.7017054557
2256,177719.76989525283
2257,211614.70375311133
2258,164288.9454737666
2259,174803.73199949233
2260,157443.94667359305
2261,185276.33502152434
2262,211710.0143667443
2263,338172.2382000947
2264,452270.02904465667
2265,166194.4706840949
2266,284990.69050728297
2267,349046.08715016034
2268,397056.03089612664
2269,151013.40190582615
2270,191992.11996828738
2271,217275.21595732728
2272,197160.40232807127
2273,160148.62099409013
2274,178599.61137039395
2275,163149.35287469998
2276,188207.02607345604
2277,186418.69449045503
2278,147946.95638579273
2279,126889.70201973368
2280,114850.35653850145
2281,171765.00291323673
2282,184591.9578956145
2283,114443.71852613502
2284,121055.99988749859
2285,147649.35855565738
2286,125175.04082518369
2287,349401.75934579916
2288,270722.09824215947
2289,350202.8290888871
2290,451263.06753140624
2291,319690.1976439124
2292,416891.1550878904
2293,475693.2955464407
2294,390815.3665746564
2295,474383.1032568103
2296,274376.3523560502
2297,319274.3544354336
2298,314052.03799118457
2299,356601.0279845418
2300,323032.7927403984
2301,287237.6517387537
2302,244053.98684383006
2303,239103.19837484817
2304,249855.45290222205
2305,191470.7759032388
2306,187503.72923272967
2307,190283.57747835052
2308,220669.11589934796
2309,274464.14184642857
2310,211528.17326746983
2311,208088.18320373862
2312,172444.18789003993
2313,173767.2650711716
2314,178803.00191881158
2315,180823.89521869435
2316,198042.222681623
2317,183315.91285244847
2318,175739.36895603724
2319,184728.98646352283
2320,189505.79685847517
2321,249215.5160819505
2322,190928.31139710525
2323,185802.42798846116
2324,180919.50949379866
2325,211894.8538511878
2326,175009.55983748395
2327,206702.0270971717
2328,219478.2254294473
2329,190274.11262472748
2330,183120.2883622348
2331,336812.9123286774
2332,399401.1780540015
2333,318433.37130189064
2334,245710.5557320493
2335,261446.91846721136
2336,311964.070578328
2337,195746.99210855685
2338,263410.3594653205
2339,218120.40943165502
2340,394695.25017065794
2341,205172.392208489
2342,226653.74651227734
2343,220824.6879769849
2344,220848.1043590352
2345,236090.3271497146
2346,207807.32643244643
2347,191385.31805452704
2348,229067.2618620501
2349,164928.7245279182
2350,290127.97040815686
2351,240697.74371825
2352,245424.65421130686
2353,235989.58731114218
2354,139923.4176456851
2355,149549.05619933622
2356,153594.95699403674
2357,194017.16787039416
2358,186514.04745387533
2359,141743.31615395672
2360,118094.57622212757
2361,143074.7675244957
2362,259910.07657422702
2363,138937.3448558923
2364,164098.88326486945
2365,217796.81075614464
2366,190704.7673148085
2367,217220.54278668642
2368,211879.4575182238
2369,212727.3242062828
2370,164289.49499579717
2371,163380.8480153214
2372,183512.3176323457
2373,268482.5027347467
2374,308696.0374092915
2375,230290.09159699208
2376,278800.3597412265
2377,334831.88298676355
2378,143222.54480608803
2379,210031.05812299546
2380,153687.80728672497
2381,163781.17279370877
2382,200009.39774142316
2383,206839.96533709503
2384,240871.98300072536
2385,160362.7714883905
2386,133471.1146968181
2387,133113.62737565153
2388,105943.09728011055
2389,123620.5067757812
2390,137646.12923574002
2391,144360.8513595211
2392,115942.16346000401
2393,169323.55474457023
2394,143603.00066490573
2395,206615.755875875
2396,143281.51986555514
2397,208572.3352792554
2398,132861.35017762438
2399,72329.79915027911
2400,73681.81801341398
2401,121202.03393641749
2402,131353.37071894758
2403,152958.5630331298
2404,145543.2054532571
2405,158128.7544064765
2406,142239.2345800353
2407,127949.82091693515
2408,141221.73522945133
2409,125356.05211825707
2410,178169.35466287908
2411,116434.13391093024
2412,147232.70855859402
2413,126577.32824861592
2414,145086.67811813304
2415,139383.98695717767
2416,129619.56282248058
2417,130029.99111978199
2418,129301.94763437207
2419,124154.23486639866
2420,124813.07129568524
2421,135991.52674074649
2422,109493.9464483101
2423,110268.80229188077
2424,164203.99639097566
2425,212412.5027679441
2426,130582.51637276191
2427,127458.4862779081
2428,172890.6451459579
2429,112857.7405306225
2430,136137.32327945577
2431,114626.64050287289
2432,142461.51374564326
2433,139258.82681385515
2434,134977.3973828407
2435,151107.29033204366
2436,107208.51185591696
2437,107688.4362837362
2438,123399.54934613092
2439,110689.35303250377
2440,125874.06913028291
2441,100351.15661397339
2442,106216.33919515257
2443,124236.58874132192
2444,128865.74222968072
2445,85980.29786795843
2446,124433.05293241059
2447,177869.30471659589
2448,126772.08253304072
2449,114495.49075465255
2450,147198.6982636849
2451,125423.88683363811
2452,192328.17376430734
2453,92763.23449704482
2454,113547.90692537586
2455,119807.33759317987
2456,122459.17747839056
2457,120809.15277376652
2458,124816.94037695485
2459,105147.44470374509
2460,134416.5218051181
2461,120280.17065961055
2462,129134.92165326972
2463,117302.11987914452
2464,169031.42164701378
2465,144188.5007804638
2466,120421.6607700536
2467,139454.5326295973
2468,87706.97684558637
2469,89327.64950431773
2470,180758.1804023684
2471,200987.03038019317
2472,160721.70572087888
2473,110293.3669574769
2474,80587.78393589491
2475,223820.22171353485
2476,115071.09028147931
2477,119429.08723123129
2478,154983.3717764489
2479,110006.94288684307
2480,149425.21434168133
2481,119132.03852269857
2482,127346.28619530259
2483,114126.52084215384
2484,124178.05875924186
2485,124191.1851323357
2486,144842.437594067
2487,172401.4965354283
2488,166909.68017950736
2489,156697.47233266578
2490,138710.81353412927
2491,97324.64452481686
2492,178685.77362862256
2493,146160.24795363884
2494,146115.67044106932
2495,94642.95844738443
2496,223270.7127669428
2497,153696.24639074242
2498,112395.60830202396
2499,91625.88878100507
2500,122828.3224965249
2501,133986.42337222167
2502,144556.39845273286
2503,99670.44310881478
2504,176536.4514263028
2505,219018.8147527283
2506,255430.6821829839
2507,288936.4582546847
2508,255763.81866898458
2509,215160.8048515471
2510,222904.0482386198
2511,180200.89343655683
2512,206950.6307151005
2513,218426.35639619612
2514,234466.3668178865
2515,143761.68639030008
2516,172345.18389717082
2517,144259.36830299802
2518,143837.56386755648
2519,225661.78303574648
2520,212441.5046440011
2521,190464.4971568424
2522,221960.76220333332
2523,125750.2495139461
2524,134296.0854032928
2525,144272.1652001617
2526,135548.90961895164
2527,118164.09109103934
2528,126065.32293485482
2529,134894.11412102747
2530,127140.50881836063
2531,247795.22620419943
2532,227082.55204329573
2533,196496.41875618993
2534,229178.70640516217
2535,298265.5418499129
2536,228777.1205284538
2537,231110.8673356272
2538,187682.38005117557
2539,188897.73160095408
2540,182061.22001680176
2541,184831.73962739183
2542,158485.21864572653
2543,126440.73059307577
2544,118476.82257579993
2545,134304.0603017206
2546,137746.67561340638
2547,148649.9026008101
2548,156187.03191314556
2549,153300.67802431845
2550,1365565.6170652257
2551,142760.97438250162
2552,129406.8797177679
2553,80927.62971706442
2554,97191.38727743244
2555,126753.82599082594
2556,102003.285635156
2557,110762.22747358169
2558,143924.50820059126
2559,135413.9342062487
2560,148772.12533511908
2561,157508.21004620887
2562,135622.21618637693
2563,154761.7648590058
2564,189739.8162890244
2565,128509.79287170061
2566,149212.10448260163
2567,136610.90267137781
2568,186834.5227323554
2569,203012.3932987006
2570,127102.9312100656
2571,174787.46542585257
2572,160350.12305107276
2573,218621.5632283491
2574,266493.99382121954
2575,131575.94246894837
2576,117279.94358516012
2577,128184.54542530133
2578,94138.40345123377
2579,63909.19281945153
2580,89619.7420979394
2581,95914.11333517834
2582,100996.55807212845
2583,257240.04266783592
2584,171787.67142874282
2585,185655.00670353687
2586,221810.81950961292
2587,206648.55470439026
2588,140698.52897186537
2589,156092.56950937252
2590,208462.54393821905
2591,208147.24316883544
2592,212802.590993579
2593,246435.08107828785
2594,177996.55541017637
2595,204503.34074222358
2596,289540.3837264061
2597,187466.84095162802
2598,269003.7852940567
2599,341815.0271519446
2600,142026.90756568505
2601,140631.55695019863
2602,92540.80419909887
2603,96110.45189468832
2604,93796.79271716934
2605,92022.04602310891
2606,148415.61080306923
2607,203054.55254233629
2608,194399.94248040783
2609,167914.8956971886
2610,112853.36439909945
2611,119217.19837128455
2612,156080.87424122132
2613,129171.29138298523
2614,124791.58376587718
2615,148192.3457940409
2616,146149.05975218656
2617,184595.24223702017
2618,191373.56433554806
2619,202321.46224066237
2620,184513.71668708944
2621,172503.3953341392
2622,178001.81006258697
2623,242451.7227437464
2624,285888.9653260983
2625,297337.38942123955
2626,169961.75653584598
2627,171137.18072096416
2628,429084.3248058573
2629,496384.7531188931
2630,347730.2032883064
2631,462348.43681801244
2632,378331.14545793005
2633,290689.7206356892
2634,379101.8412699521
2635,163111.92863685553
2636,185204.48921377957
2637,184175.25833128887
2638,248452.4006225775
2639,183681.46168875392
2640,151057.87579689786
2641,108497.51498927928
2642,187061.0808372218
2643,117178.25803591049
2644,127776.35774938496
2645,116687.98014400853
2646,105993.5433017687
2647,112553.77877877711
2648,146746.36496394343
2649,145968.558217027
2650,143902.45555217323
2651,146905.7031864728
2652,403324.0435328771
2653,249471.74287004772
2654,246277.21513412482
2655,372604.0703176066
2656,307105.60825222585
2657,337036.7897330834
2658,290906.7293551859
2659,298293.81929988036
2660,342617.25984437997
2661,343219.3793802407
2662,341762.7110806499
2663,277617.0562777619
2664,266834.4134768676
2665,318587.2869596208
2666,275252.1571974633
2667,174011.57273299803
2668,182963.19061296896
2669,177219.57065460877
2670,277326.8684082702
2671,187136.7937889259
2672,199336.8063789619
2673,206350.46909290997
2674,194627.1827591014
2675,178732.40206564774
2676,194633.00410391993
2677,197571.46543776878
2678,246641.01570676963
2679,265334.54267241416
2680,274067.62814449496
2681,398451.36710128107
2682,307980.84783503204
2683,490886.21787689615
2684,304821.4547297781
2685,313758.90409540466
2686,242289.6085665534
2687,292000.6664727256
2688,213408.39363430534
2689,203040.57599834166
2690,417177.575545381
2691,181730.8543006703
2692,139811.70943345365
2693,198110.37847596913
2694,140462.88880927436
2695,192710.94879019228
2696,185821.54359995679
2697,185283.4445153033
2698,191726.91565439646
2699,173264.8473078488
2700,154665.30305596924
2701,154620.6702803331
2702,121306.84069576756
2703,134178.59094345334
2704,142083.63585432663
2705,118176.39133689567
2706,115123.23027999725
2707,125818.20991902248
2708,127040.22169469297
2709,104064.78113908537
2710,126277.59570009972
2711,274852.7784490076
2712,366871.0387347465
2713,174244.26001994355
2714,157584.89563165762
2715,163971.70018387487
2716,155582.26951412862
2717,181586.81083430361
2718,219070.4991814354
2719,145825.69793989274
2720,172486.0365688185
2721,131479.17617061638
2722,158319.85307853427
2723,151413.68586073574
2724,126112.77105921389
2725,126846.59680515993
2726,141930.00256336824
2727,172297.6427461079
2728,168875.58826613147
2729,144219.13234857173
2730,141347.96725010156
2731,133710.6931749177
2732,127556.39903702919
2733,158333.52048931384
